having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,URL_of_Anchor,Links_in_tags,SFH,Abnormal_URL,has_political_keyword,label,_profile
-1,1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,-1,0,1,0,-1,Benign
-1,0,1,-1,-1,-1,1,1,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,0,-1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,1,1,1,0,1,-1,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,1,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,-1,0,1,0,-1,Benign
-1,1,-1,-1,-1,1,0,1,1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,0,-1,Benign
-1,-1,1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,0,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,1,1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,0,0,1,-1,0,-1,Benign
-1,-1,-1,-1,1,-1,0,1,1,-1,0,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,-1,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,1,1,-1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,1,-1,-1,-1,0,1,0,0,0,1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,-1,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,-1,1,0,0,1,1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,1,1,0,1,0,1,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,0,0,-1,0,1,0,-1,Benign
-1,-1,-1,-1,1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,-1,0,-1,0,-1,0,-1,Benign
-1,1,-1,1,-1,-1,-1,1,-1,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,1,-1,-1,0,1,-1,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,-1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,0,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,1,1,1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,Benign
-1,0,-1,-1,1,1,0,1,-1,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,-1,1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,-1,0,1,0,-1,Benign
-1,0,-1,-1,1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,0,1,0,-1,0,-1,Benign
1,0,-1,-1,-1,1,0,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,Benign
-1,0,-1,-1,1,1,1,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,-1,Benign
1,0,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,-1,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,1,-1,-1,1,-1,0,0,-1,1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,1,0,-1,0,-1,1,-1,0,-1,Benign
1,-1,-1,-1,1,-1,-1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,0,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,0,-1,Benign
-1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,1,0,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,1,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,1,-1,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,1,0,1,0,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,-1,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,1,1,0,0,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,1,-1,1,1,1,1,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,0,0,0,1,1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,1,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,-1,-1,-1,0,-1,Benign
-1,0,1,-1,-1,1,0,1,1,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,1,-1,1,-1,-1,0,1,-1,-1,0,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,0,0,1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,-1,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,-1,-1,1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,0,-1,Benign
-1,0,-1,1,-1,-1,1,1,0,1,-1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,-1,1,0,-1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,1,0,1,1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,0,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,-1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,Benign
-1,0,-1,-1,1,1,0,-1,0,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,1,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,-1,Benign
1,0,-1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,Benign
-1,1,-1,-1,1,1,0,0,0,0,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,0,-1,0,1,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,Benign
1,0,1,-1,-1,-1,0,1,0,0,0,1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,Benign
-1,-1,1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,Benign
1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,1,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,0,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,Benign
-1,0,-1,-1,1,1,1,1,0,-1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,-1,-1,-1,1,-1,-1,0,-1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,Benign
1,1,-1,-1,-1,-1,1,1,1,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,-1,1,0,-1,0,-1,Benign
-1,0,-1,1,1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,1,1,0,1,1,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,1,1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,Benign
1,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,-1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,-1,1,-1,0,-1,Benign
-1,0,-1,-1,1,1,-1,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,1,1,0,1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,-1,0,0,0,1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
1,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,0,1,-1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,-1,1,1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,1,1,0,1,0,-1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,1,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,1,0,-1,-1,0,-1,Benign
-1,1,1,1,-1,-1,1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,Benign
1,1,-1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,0,-1,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,Benign
1,-1,-1,-1,1,-1,1,1,1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,Benign
-1,1,-1,-1,1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,1,1,-1,1,1,1,1,0,1,-1,0,-1,Benign
-1,-1,-1,1,-1,-1,-1,1,0,0,1,1,0,-1,Benign
1,0,-1,1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,1,0,0,-1,1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,-1,-1,1,-1,-1,0,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,1,-1,-1,0,-1,Benign
-1,0,-1,-1,1,-1,-1,1,0,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,-1,1,1,-1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,1,-1,-1,1,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,1,0,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,0,1,1,-1,-1,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,Benign
-1,1,-1,1,-1,-1,-1,1,0,0,-1,-1,0,-1,Benign
-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,0,1,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,Benign
-1,0,1,-1,-1,1,0,0,0,1,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,-1,0,0,0,1,-1,0,-1,Benign
-1,0,1,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,Benign
-1,1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,-1,1,0,0,0,-1,0,-1,Benign
-1,0,-1,-1,-1,-1,1,1,0,1,1,-1,0,-1,Benign
-1,0,-1,-1,-1,1,1,1,1,0,0,-1,0,-1,Benign
-1,0,-1,-1,1,-1,0,0,0,0,0,-1,0,-1,Benign
